album,albumLabel,producer,producerLabel,genre,genreLabel
http://www.wikidata.org/entity/Q16655525,Les Îles de la mémoire,http://www.wikidata.org/entity/Q10695,Dan Ar Braz,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q60834868,Avec toi,http://www.wikidata.org/entity/Q936333,Tony Scotti,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q74579700,Johnny,http://www.wikidata.org/entity/Q430491,Yvan Cassar,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q93725926,De quoi faire battre mon cœur,http://www.wikidata.org/entity/Q3086921,Fred Pallem,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q93727375,De quoi faire battre ton cœur,http://www.wikidata.org/entity/Q3086921,Fred Pallem,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q93728476,À la lisière,http://www.wikidata.org/entity/Q1429441,Florent Marchet,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q98834279,Aimée,http://www.wikidata.org/entity/Q568578,Julien Doré,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q98834279,Aimée,http://www.wikidata.org/entity/Q55094970,Tristan Salvati,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q111210556,Merci pour le regard,http://www.wikidata.org/entity/Q936333,Tony Scotti,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3535878,Toutes peines confondues,http://www.wikidata.org/entity/Q936333,Tony Scotti,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3536168,Traces,http://www.wikidata.org/entity/Q44709,Jean-Jacques Goldman,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3536168,Traces,http://www.wikidata.org/entity/Q3288227,Marc Lumbroso,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3536168,Traces,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3259350,Lorada,http://www.wikidata.org/entity/Q610896,Erick Benzi,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3345186,Nouvelle Vague,http://www.wikidata.org/entity/Q936333,Tony Scotti,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3365605,Parmi la foule,http://www.wikidata.org/entity/Q3089711,Frédéric Château,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3365605,Parmi la foule,http://www.wikidata.org/entity/Q3385553,Pierre Jaconelli,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q16851914,Just Me,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q19603949,Chambre 12,http://www.wikidata.org/entity/Q523837,Dan Black,http://www.wikidata.org/entity/Q37073,pop music
http://www.wikidata.org/entity/Q3015551,Dans ma bulle,http://www.wikidata.org/entity/Q3486380,Skread,http://www.wikidata.org/entity/Q2572585,pop rap
http://www.wikidata.org/entity/Q931908,Un jour dans notre vie,http://www.wikidata.org/entity/Q3379803,Philippe Eidel,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q1607938,RemixeS,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q1938496,Tout est calme,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3474369,Sauver l'amour,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3007055,Wax,http://www.wikidata.org/entity/Q979169,Alexandre Azaria,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3007055,Wax,http://www.wikidata.org/entity/Q3169652,Jean-Pierre Pilot,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3055193,Entre gris clair et gris foncé,http://www.wikidata.org/entity/Q44709,Jean-Jacques Goldman,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3055193,Entre gris clair et gris foncé,http://www.wikidata.org/entity/Q3288227,Marc Lumbroso,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3212588,La République des Meteors,http://www.wikidata.org/entity/Q3351087,Olivier Gérard,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3222107,Le Danger,http://www.wikidata.org/entity/Q3438296,Rodolphe Burger,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3222107,Le Danger,http://www.wikidata.org/entity/Q27928527,Alain Lubrano,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3233943,Les Mots bleus,http://www.wikidata.org/entity/Q726471,Francis Dreyfus,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3234436,Les Paradis perdus,http://www.wikidata.org/entity/Q726471,Francis Dreyfus,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q109045639,My Place,http://www.wikidata.org/entity/Q51010,Stephan Eicher,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q109045639,My Place,http://www.wikidata.org/entity/Q5236882,David M. Allen,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3548353,Un autre monde,http://www.wikidata.org/entity/Q1802,Daniel Balavoine,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3548353,Un autre monde,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3555427,Vendeurs de larmes,http://www.wikidata.org/entity/Q1802,Daniel Balavoine,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3555427,Vendeurs de larmes,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3258652,Loin des yeux de l'Occident,http://www.wikidata.org/entity/Q1802,Daniel Balavoine,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3258652,Loin des yeux de l'Occident,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q484641,pop rock
http://www.wikidata.org/entity/Q3352164,On Tour,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q209137,post-rock
http://www.wikidata.org/entity/Q340045,Dust to Dust,http://www.wikidata.org/entity/Q63068,Sascha Paeth,http://www.wikidata.org/entity/Q57143,power metal
http://www.wikidata.org/entity/Q744765,Sunset,http://www.wikidata.org/entity/Q4912302,Billy Bush,http://www.wikidata.org/entity/Q837837,power pop
http://www.wikidata.org/entity/Q3493133,Terra Incognita,http://www.wikidata.org/entity/Q1011412,Gojira,http://www.wikidata.org/entity/Q484344,progressive metal
http://www.wikidata.org/entity/Q247837,Üdü Ẁüdü,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q247837,Üdü Ẁüdü,http://www.wikidata.org/entity/Q914489,Magma,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q291657,Ëmëhntëhtt-Ré,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q2664917,Attahk,http://www.wikidata.org/entity/Q3219535,Laurent Thibault,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q1065173,K.A.,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q1568453,Mëkanïk Dëstruktïẁ Kömmandöh,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q3092316,Félicité Thösz,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q3201201,Köhntarkösz,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q3230824,Les Aventures de Simon et Gunther…,http://www.wikidata.org/entity/Q3270532,Léo Missir,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q3230824,Les Aventures de Simon et Gunther…,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q5659370,Harmonium en tournée,http://www.wikidata.org/entity/Q117448781,Paul Dupont-Hébert,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q65159693,Zëss,http://www.wikidata.org/entity/Q3498156,Stella Vander,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q74749567,Récolte de Rêves,http://www.wikidata.org/entity/Q1763557,Richard Grégoire,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q109023787,Épitaphe,http://www.wikidata.org/entity/Q3081412,Francis Décamps,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q3594736,Ẁurdah Ïtah,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q4409575,Live/Hhaï,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q49451,progressive rock
http://www.wikidata.org/entity/Q4117977,Sahra,http://www.wikidata.org/entity/Q499028,Don Was,http://www.wikidata.org/entity/Q839029,raï
http://www.wikidata.org/entity/Q3275557,Made in Medina,http://www.wikidata.org/entity/Q304631,Steve Hillage,http://www.wikidata.org/entity/Q839029,raï
http://www.wikidata.org/entity/Q2928776,Busta Flex,http://www.wikidata.org/entity/Q246518,Kool Shen,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q2928776,Busta Flex,http://www.wikidata.org/entity/Q762906,JoeyStarr,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q2928776,Busta Flex,http://www.wikidata.org/entity/Q3011343,DJ Spank,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q2928776,Busta Flex,http://www.wikidata.org/entity/Q3503431,Sulee B Wax,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q2928776,Busta Flex,http://www.wikidata.org/entity/Q3576193,Zoxea,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q3177913,jeu de société,http://www.wikidata.org/entity/Q2814698,20syl,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q3221012,Le chant des sirènes,http://www.wikidata.org/entity/Q3486380,Skread,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q88306409,Genèse,http://www.wikidata.org/entity/Q88212894,Lok Low,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q3334328,NE2S,http://www.wikidata.org/entity/Q3486380,Skread,http://www.wikidata.org/entity/Q6010,Rap
http://www.wikidata.org/entity/Q3554275,Valérie Lagrange,http://www.wikidata.org/entity/Q774277,Mike Howlett,http://www.wikidata.org/entity/Q9794,reggae
http://www.wikidata.org/entity/Q2109379,Chrysalis,http://www.wikidata.org/entity/Q610896,Erick Benzi,http://www.wikidata.org/entity/Q45981,rhythm and blues
http://www.wikidata.org/entity/Q3197064,King of the World,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q45981,rhythm and blues
http://www.wikidata.org/entity/Q300373,A Collection of Beatles Oldies,http://www.wikidata.org/entity/Q191819,George Martin,http://www.wikidata.org/entity/Q7749,rock and roll
http://www.wikidata.org/entity/Q300373,A Collection of Beatles Oldies,http://www.wikidata.org/entity/Q191819,George Martin,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q944914,Alphabetical,http://www.wikidata.org/entity/Q2442610,Tony Hoffer,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2415463,Au cœur de la nuit,http://www.wikidata.org/entity/Q968828,Martin Rushent,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2464837,Anamorphosée,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2699449,Des visages des figures,http://www.wikidata.org/entity/Q7027878,Nick Sansano,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2778183,666.667 Club,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2778183,666.667 Club,http://www.wikidata.org/entity/Q7693556,Ted Niceley,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2830445,Alambic / Sortie Sud,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2836712,Alice & June Tour,http://www.wikidata.org/entity/Q3351087,Olivier Gérard,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2836716,Alice & June,http://www.wikidata.org/entity/Q3351087,Olivier Gérard,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2896959,Bercy 92,http://www.wikidata.org/entity/Q1089001,Jannick Top,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2910163,Bonjour,http://www.wikidata.org/entity/Q1496734,Gaëtan Roussel,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2910163,Bonjour,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q1950098,Mylenium Tour,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2067527,One Trip/One Noise,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3489315,Soleil cherche futur,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3489518,Solitudes à deux,http://www.wikidata.org/entity/Q3047308,Eddie Vartan,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3504866,Suppléments de mensonge,http://www.wikidata.org/entity/Q3166935,Jean-Louis Piérot,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3504866,Suppléments de mensonge,http://www.wikidata.org/entity/Q3579175,Édith Fambuena,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q2966785,Chroniques bluesymentales,http://www.wikidata.org/entity/Q2885793,Barry Reynolds,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3001952,Crache ton venin,http://www.wikidata.org/entity/Q968828,Martin Rushent,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3013368,Dancetaria,http://www.wikidata.org/entity/Q3169652,Jean-Pierre Pilot,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3013371,Dancing Disco,http://www.wikidata.org/entity/Q543613,Michel Berger,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3023942,Dernières balises (avant mutation),http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3040385,Du monde tout autour,http://www.wikidata.org/entity/Q2551362,Gordon Gano,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3040385,Du monde tout autour,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3051366,Elle et Louis,http://www.wikidata.org/entity/Q505994,Tony Visconti,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3053521,En concert,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3053526,En concert vol.2,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3053634,En route pour la joie,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3057410,Eros über alles,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3064848,Fame à la mode,http://www.wikidata.org/entity/Q19867358,Bill Schnee,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3080350,Fragments d'hébétude,http://www.wikidata.org/entity/Q1077761,Chris Spedding,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3126891,Hanoï,http://www.wikidata.org/entity/Q3351087,Olivier Gérard,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3182904,Johnny Hallyday Story - Palais des sports,http://www.wikidata.org/entity/Q507543,Jacques Revaux,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3213099,La Tentation du bonheur,http://www.wikidata.org/entity/Q3378759,Phil Delire,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3220516,Le Bonheur de la tentation,http://www.wikidata.org/entity/Q3378759,Phil Delire,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q11959175,Around and Around,http://www.wikidata.org/entity/Q357194,Andrew Loog Oldham,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q60834868,Avec toi,http://www.wikidata.org/entity/Q936333,Tony Scotti,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q85853568,Je suis africain,http://www.wikidata.org/entity/Q70241132,Toma Feterman,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3556430,Veuillez rendre l'âme (à qui elle appartient),http://www.wikidata.org/entity/Q921695,Ian Broudie,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3576872,À plus tard crocodile,http://www.wikidata.org/entity/Q3294208,Mark Plati,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3333909,Météo für nada,http://www.wikidata.org/entity/Q8326068,Hervé Bergerat,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q3342719,Noir Désir en public,http://www.wikidata.org/entity/Q728707,Noir Désir,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q18384789,Rester vivant,http://www.wikidata.org/entity/Q499028,Don Was,http://www.wikidata.org/entity/Q11399,rock music
http://www.wikidata.org/entity/Q109023787,Épitaphe,http://www.wikidata.org/entity/Q3081412,Francis Décamps,http://www.wikidata.org/entity/Q253137,rock opera
http://www.wikidata.org/entity/Q65130374,Celia,http://www.wikidata.org/entity/Q1174241,David Donatien,http://www.wikidata.org/entity/Q208239,salsa
http://www.wikidata.org/entity/Q3197064,King of the World,http://www.wikidata.org/entity/Q497759,Nile Rodgers,http://www.wikidata.org/entity/Q11403,samba
http://www.wikidata.org/entity/Q97487745,Nyboma,http://www.wikidata.org/entity/Q5984748,Ibrahim Sylla,http://www.wikidata.org/entity/Q1752683,soukous
http://www.wikidata.org/entity/Q3306358,Merci,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q131272,soul
http://www.wikidata.org/entity/Q614610,Good Bye Lenin!,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q61340552,stage and screen
http://www.wikidata.org/entity/Q2538479,Le Fabuleux Destin d'Amélie Poulain,http://www.wikidata.org/entity/Q157256,Yann Tiersen,http://www.wikidata.org/entity/Q61340552,stage and screen
http://www.wikidata.org/entity/Q109043817,Club Session no IV,http://www.wikidata.org/entity/Q1444335,Frank Ténot,http://www.wikidata.org/entity/Q203775,swing music
http://www.wikidata.org/entity/Q3230824,Les Aventures de Simon et Gunther…,http://www.wikidata.org/entity/Q3270532,Léo Missir,http://www.wikidata.org/entity/Q719927,symphonic rock
http://www.wikidata.org/entity/Q3230824,Les Aventures de Simon et Gunther…,http://www.wikidata.org/entity/Q20725314,Andy Scott,http://www.wikidata.org/entity/Q719927,symphonic rock
http://www.wikidata.org/entity/Q302867,Secret Passion,http://www.wikidata.org/entity/Q5109486,Christian De Walden,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q302867,Secret Passion,http://www.wikidata.org/entity/Q22102098,Steve Singer,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q767479,Les Chants magnétiques,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q2877726,Babacar,http://www.wikidata.org/entity/Q543613,Michel Berger,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q1933014,Psychédélices,http://www.wikidata.org/entity/Q168012,Alizée,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q2291363,En concert,http://www.wikidata.org/entity/Q2580403,Laurent Boutonnat,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q3067583,Faux Coupable,http://www.wikidata.org/entity/Q3431213,Richard Seff,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q11825085,Positions,http://www.wikidata.org/entity/Q602638,Dimitri Tikovoi,http://www.wikidata.org/entity/Q1298934,synth-pop
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q471650,Guy-Manuel de Homem-Christo,http://www.wikidata.org/entity/Q19938910,synthwave
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q734098,Sebastian,http://www.wikidata.org/entity/Q19938910,synthwave
http://www.wikidata.org/entity/Q7112924,OutRun,http://www.wikidata.org/entity/Q982784,Kavinsky,http://www.wikidata.org/entity/Q19938910,synthwave
http://www.wikidata.org/entity/Q3493133,Terra Incognita,http://www.wikidata.org/entity/Q1011412,Gojira,http://www.wikidata.org/entity/Q1076092,technical death metal
http://www.wikidata.org/entity/Q3203061,L'Enfant Sauvage,http://www.wikidata.org/entity/Q1523866,Joe Duplantier,http://www.wikidata.org/entity/Q1076092,technical death metal
http://www.wikidata.org/entity/Q3206685,La Biographie de Luka Philipsen,http://www.wikidata.org/entity/Q182991,Benjamin Biolay,http://www.wikidata.org/entity/Q205560,trip hop
http://www.wikidata.org/entity/Q3342764,Noise,http://www.wikidata.org/entity/Q635772,Archive,http://www.wikidata.org/entity/Q205560,trip hop
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q2388966,Dan Lacksman,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q525379,Deep Forest,http://www.wikidata.org/entity/Q3119521,Guilain Joncheray,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q910620,Bretonne,http://www.wikidata.org/entity/Q153504,Jon Kelly,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q2401433,Viagra,http://www.wikidata.org/entity/Q3477442,Secteur Ä,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q2813511,1 Douar,http://www.wikidata.org/entity/Q45909,John Cale,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q1194062,Métamorphoses,http://www.wikidata.org/entity/Q104326,Jean-Michel Jarre,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q1647022,Comparsa,http://www.wikidata.org/entity/Q1133600,Deep Forest,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q65119345,Dalida,http://www.wikidata.org/entity/Q593611,Eddie Barclay,http://www.wikidata.org/entity/Q205049,world music
http://www.wikidata.org/entity/Q3275557,Made in Medina,http://www.wikidata.org/entity/Q304631,Steve Hillage,http://www.wikidata.org/entity/Q2064394,worldbeat
http://www.wikidata.org/entity/Q2878046,Baby pop,http://www.wikidata.org/entity/Q3022564,Denis Bourgeois,http://www.wikidata.org/entity/Q1636684,yé-yé
http://www.wikidata.org/entity/Q247837,Üdü Ẁüdü,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q247837,Üdü Ẁüdü,http://www.wikidata.org/entity/Q914489,Magma,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q291657,Ëmëhntëhtt-Ré,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q2664917,Attahk,http://www.wikidata.org/entity/Q3219535,Laurent Thibault,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q1568453,Mëkanïk Dëstruktïẁ Kömmandöh,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q3092316,Félicité Thösz,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q3201201,Köhntarkösz,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q65159693,Zëss,http://www.wikidata.org/entity/Q3498156,Stella Vander,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q3594736,Ẁurdah Ïtah,http://www.wikidata.org/entity/Q927384,Christian Vander,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q4409575,Live/Hhaï,http://www.wikidata.org/entity/Q680779,Giorgio Gomelsky,http://www.wikidata.org/entity/Q196999,Zeuhl
http://www.wikidata.org/entity/Q2836750,Alice ça glisse,http://www.wikidata.org/entity/Q3082337,Francky Vincent,http://www.wikidata.org/entity/Q227045,zouk
